t,Y
0.0,0.49615962542340925
0.02512562814070352,0.4909273380881209
0.05025125628140704,0.4824016418768371
0.07537688442211055,0.4845507683590917
0.10050251256281408,0.4694553756280551
0.12562814070351758,0.4597033176456969
0.1507537688442211,0.4557170180001563
0.17587939698492464,0.4507458619957869
0.20100502512562815,0.446222759342233
0.22613065326633167,0.4431078056460205
0.25125628140703515,0.4329563305305723
0.27638190954773867,0.4319774968565686
0.3015075376884422,0.4161748757337972
0.32663316582914576,0.4093272302552621
0.35175879396984927,0.4146520093093341
0.3768844221105528,0.4097167503678153
0.4020100502512563,0.3905096363159911
0.4271356783919598,0.38712170392611167
0.45226130653266333,0.3874667453862144
0.47738693467336685,0.37468112222273525
0.5025125628140703,0.3685339319652663
0.5276381909547738,0.36876010030476264
0.5527638190954773,0.36541416661101656
0.5778894472361809,0.3634314432704708
0.6030150753768844,0.35268634776014524
0.628140703517588,0.34636485898360186
0.6532663316582915,0.3443743256191574
0.678391959798995,0.33421838612421445
0.7035175879396985,0.3302897493270528
0.7286432160804021,0.3296969634980541
0.7537688442211056,0.31846192950555857
0.7788944723618091,0.3118320541431979
0.8040201005025126,0.30933553753256754
0.8291457286432161,0.30801969588463585
0.8542713567839196,0.303819615859568
0.8793969849246231,0.2991055018923229
0.9045226130653267,0.2924410574331055
0.9296482412060302,0.2868365756567037
0.9547738693467337,0.2932326671327108
0.9798994974874372,0.27871802180322414
1.0050251256281406,0.2767677146160124
1.0301507537688441,0.2746177345228803
1.0552763819095476,0.2694294701570332
1.0804020100502512,0.26594342471818444
1.1055276381909547,0.2629838767880302
1.1306532663316582,0.2587325910166978
1.1557788944723617,0.2536574744275085
1.1809045226130652,0.2464740669278548
1.2060301507537687,0.24651018936831337
1.2311557788944723,0.2428530360522994
1.256281407035176,0.23993193265372925
1.2814070351758795,0.2335103940613107
1.306532663316583,0.23085016290224258
1.3316582914572865,0.2287973589146623
1.35678391959799,0.2284581104399579
1.3819095477386936,0.21975389972786294
1.407035175879397,0.21875126970909278
1.4321608040201006,0.21612531196218304
1.4572864321608041,0.2114819879058204
1.4824120603015076,0.2077594590948197
1.5075376884422111,0.2052367906066323
1.5326633165829147,0.19903923825407838
1.5577889447236182,0.20015493351599842
1.5829145728643217,0.19399955367787083
1.6080402010050252,0.19445417698271658
1.6331658291457287,0.18963371432812856
1.6582914572864322,0.18721104927085933
1.6834170854271358,0.18741307320928405
1.7085427135678393,0.18352477899685504
1.7336683417085428,0.18054618897607355
1.7587939698492463,0.1760561226249796
1.7839195979899498,0.17303473916636194
1.8090452261306533,0.17399744437882553
1.8341708542713568,0.17090011090555532
1.8592964824120604,0.1679092247488192
1.8844221105527639,0.16463465076696535
1.9095477386934674,0.1624854156897289
1.934673366834171,0.15839658295649028
1.9597989949748744,0.1574903348421061
1.984924623115578,0.15418787871592818
2.0100502512562812,0.15053473919794172
2.0351758793969847,0.15005249291148556
2.0603015075376883,0.14730114398488825
2.0854271356783918,0.1465612907518297
2.1105527638190953,0.14259110524327712
2.135678391959799,0.1433519254870556
2.1608040201005023,0.13925043933407383
2.185929648241206,0.13768354920679476
2.2110552763819094,0.1364453544256379
2.236180904522613,0.13325560276851728
2.2613065326633164,0.13066011671009858
2.28643216080402,0.13137533888928446
2.3115577889447234,0.1279735948708213
2.336683417085427,0.12387708548415154
2.3618090452261304,0.12585011126840231
2.386934673366834,0.12157445617604523
2.4120603015075375,0.11858284524044171
2.437185929648241,0.11697735151945104
2.4623115577889445,0.11890264568009139
2.487437185929648,0.11522148530409759
2.512562814070352,0.11133093879658375
2.5376884422110555,0.1120618540869855
2.562814070351759,0.10965017532236294
2.5879396984924625,0.10838849905710138
2.613065326633166,0.10603306732497468
2.6381909547738696,0.10500104198549011
2.663316582914573,0.10231122237464091
2.6884422110552766,0.10207025885675068
2.71356783919598,0.10165280719479751
2.7386934673366836,0.09917137318959106
2.763819095477387,0.0965331557917659
2.7889447236180906,0.0963481369476189
2.814070351758794,0.09520077456542514
2.8391959798994977,0.09497769786198858
2.864321608040201,0.09133332170824882
2.8894472361809047,0.08972598153625046
2.9145728643216082,0.09025532702326591
2.9396984924623117,0.08687558390157736
2.9648241206030153,0.08637304843907173
2.9899497487437188,0.08651909106020736
3.0150753768844223,0.08349901375611815
3.040201005025126,0.08280840175147447
3.0653266331658293,0.08067901658641702
3.090452261306533,0.08087538415336426
3.1155778894472363,0.07829561783203852
3.14070351758794,0.07766772108586885
3.1658291457286434,0.07527524497981074
3.190954773869347,0.07728025525854557
3.2160804020100504,0.07667736438210984
3.241206030150754,0.07445165206009058
3.2663316582914574,0.07180773145276569
3.291457286432161,0.07130059413770755
3.3165829145728645,0.06910207129008225
3.341708542713568,0.06911561532625915
3.3668341708542715,0.06841123907574893
3.391959798994975,0.06769852440576563
3.4170854271356785,0.0647341466945795
3.442211055276382,0.06495193348213803
3.4673366834170856,0.06523252543612323
3.492462311557789,0.063293272684797
3.5175879396984926,0.062256109077493314
3.542713567839196,0.061750012458049175
3.5678391959798996,0.059133346997311556
3.592964824120603,0.05938634764354277
3.6180904522613067,0.05843305713615245
3.64321608040201,0.057974241006260765
3.6683417085427137,0.05622602609265117
3.693467336683417,0.055592236068406256
3.7185929648241207,0.05527671071019032
3.7437185929648242,0.054716061269307996
3.7688442211055277,0.05510599190565391
3.7939698492462313,0.0525367543650644
3.819095477386935,0.0518518182906288
3.8442211055276383,0.051881911574143465
3.869346733668342,0.049554943190485465
3.8944723618090453,0.049912459919760635
3.919597989949749,0.04842576649829901
3.9447236180904524,0.048322289194212845
3.969849246231156,0.046908082147210824
3.9949748743718594,0.046606892473670114
4.0201005025125625,0.04632073180546501
4.045226130653266,0.04499392945597218
4.0703517587939695,0.044578049370353624
4.0954773869346734,0.043733348490043296
4.1206030150753765,0.04372547314159825
4.1457286432160805,0.043155789758540675
4.1708542713567835,0.04192056906467668
4.1959798994974875,0.04087432094228338
4.221105527638191,0.040982556071274635
4.2462311557788945,0.03963618214162942
4.271356783919598,0.0395162415733533
4.296482412060302,0.03892546574858441
4.321608040201005,0.038438065988672616
4.346733668341709,0.037249780940508875
4.371859296482412,0.03743663723991271
4.396984924623116,0.036376324730202955
4.422110552763819,0.03576878178097742
4.447236180904523,0.035845859372611207
4.472361809045226,0.0349118275319769
4.49748743718593,0.034383504813826446
4.522613065326633,0.03386950834433208
4.547738693467337,0.03412245330762701
4.57286432160804,0.03268810231636203
4.597989949748744,0.03237567012746282
4.623115577889447,0.03265792279880641
4.648241206030151,0.03223335020183233
4.673366834170854,0.03044351661559449
4.698492462311558,0.030275493888809946
4.723618090452261,0.03032501006202158
4.748743718592965,0.029328900344861065
4.773869346733668,0.029288727117695132
4.798994974874372,0.02939967766329345
4.824120603015075,0.028091808450345986
4.849246231155779,0.027920328576362896
4.874371859296482,0.027803139140133184
4.899497487437186,0.02762802255429902
4.924623115577889,0.026622374454493
4.949748743718593,0.026546119527639734
4.974874371859296,0.025871676507065035
5.0,0.025738982843158863
